ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT4,PAY_AMT5,PAY_AMT6,Pay%1,Pay%2,Pay%3,default,FICO
27076,2.00E+05,1,2,2,30,65171,21478,13737,475,344,581,0.01,0.02,0.04,0,MT700
27083,80000,1,2,1,39,56629,57415,58742,2311,2411,1,0.04,0.04,0,1,LT500
27093,50000,1,2,1,36,9182,8989,8443,275,811,184,0.03,0.09,0.02,0,MT700
27097,160000,1,2,2,33,86812,87679,91264,3211,4111,4111,0.04,0.05,0.05,0,MT700
27100,130000,1,2,1,38,64743,45288,48449,3111,5111,2111,0.05,0.11,0.04,0,MT700
27101,3.00E+05,1,3,1,44,2116,2656,4274,2656,4274,4311,1.26,1.61,1.01,0,MT700
27106,60000,1,2,1,47,33612,38127,37382,5111,1,2111,0.15,0,0.06,1,LT500
27111,130000,1,2,1,37,31196,32169,31521,2578,1,3225,0.08,0,0.1,1,LT500
27112,70000,1,3,1,46,13117,14196,13727,1211,1,1511,0.09,0,0.11,1,LT500
27117,1.00E+05,1,3,2,33,1991,93536,95373,93536,3511,8111,46.98,0.04,0.09,0,MT700
27120,230000,1,3,2,41,14648,15419,15423,1111,562,2111,0.08,0.04,0.14,1,LT500
27125,270000,1,1,1,40,6727,6861,7115,246,255,651,0.04,0.04,0.09,0,MT700
27129,360000,1,1,2,34,331833,288719,291583,9852,11224,11111,0.03,0.04,0.04,0,MT700
27136,5.00E+05,1,2,1,47,5674,11416,36111,11416,36118,14537,2.01,3.16,0.4,0,MT700
27139,240000,1,2,1,48,235613,233374,231897,8499,8418,8421,0.04,0.04,0.04,0,MT700
27147,320000,1,2,1,33,113543,115623,117549,3218,4131,94391,0.03,0.04,0.8,0,MT700
27150,1.00E+05,1,1,2,30,34261,36581,37347,2911,1511,1611,0.08,0.04,0.04,1,LT500
27155,20000,1,2,1,43,21251,19657,19172,1,1,1,0,0,0,1,LT500
27160,1.00E+05,1,3,2,30,45173,46134,45263,2111,1,6111,0.05,0,0.14,1,LT500
27167,10000,1,3,2,44,9571,9761,11116,349,512,211,0.04,0.05,0.02,0,MT700
27172,1.00E+05,1,1,2,32,86411,87275,89182,2511,2519,2711,0.03,0.03,0.03,0,MT700
27175,190000,1,2,2,38,6494,678,11928,678,11514,1,0.1,16.98,0,0,MT700
27176,180000,1,2,2,36,129919,133143,133835,6111,6111,5111,0.05,0.05,0.04,0,MT700
27178,340000,1,1,1,42,2823,13145,14116,13162,14116,4513,4.66,1.07,0.32,0,MT700
27180,180000,1,1,1,38,25113,25899,26681,1311,1211,1111,0.05,0.05,0.04,0,MT700
27184,150000,1,1,2,46,46725,111513,54798,5111,11111,5111,0.11,0.1,0.09,0,MT700
27187,2.00E+05,1,1,2,28,4215,3411,3286,3487,3295,7791,0.83,0.97,2.37,0,MT700
27203,150000,1,2,1,43,131333,133974,136917,3756,4131,3914,0.03,0.03,0.03,0,MT700
27214,1.00E+05,1,1,2,27,39145,39494,39896,1411,911,6441,0.04,0.02,0.16,1,LT500
27217,130000,1,1,2,49,72487,73591,75161,2911,2911,2911,0.04,0.04,0.04,1,LT500
27220,150000,1,3,1,42,147485,116617,98119,5111,4111,4111,0.03,0.04,0.04,0,MT700
27225,80000,1,3,2,34,69751,48717,47418,3611,1,2111,0.05,0,0.04,1,LT500
27227,320000,1,1,1,33,3878,22483,4197,22595,4117,5838,5.83,0.18,1.39,0,MT700
27228,390000,1,1,1,35,65246,68949,52724,5111,2724,2111,0.08,0.04,0.04,0,MT700
27238,290000,1,2,2,38,4644,2936,2245,2956,2254,1811,0.64,0.77,0.81,0,MT700
27242,30000,1,2,1,42,29214,28219,28511,911,911,911,0.03,0.03,0.03,0,MT700
27243,50000,1,2,2,33,21578,19146,18998,2111,1111,1111,0.1,0.06,0.06,1,LT500
27248,390000,1,3,2,35,76543,78143,77763,8111,6111,5111,0.11,0.08,0.07,0,MT700
27256,250000,1,3,1,28,92278,93354,95319,3186,3311,3525,0.03,0.04,0.04,0,MT700
27257,150000,1,3,1,45,882,1594,1385,1612,1391,1156,1.83,0.87,0.83,0,MT700
27264,470000,1,3,2,37,471617,398523,389927,14111,13611,13611,0.03,0.03,0.03,1,LT500
27265,310000,1,2,2,41,168389,151755,73183,7111,5111,188111,0.04,0.03,2.57,0,MT700
27269,5.00E+05,1,2,2,32,142235,144959,148697,7111,6111,15111,0.05,0.04,0.1,0,MT700
27273,210000,1,1,2,33,14722,11221,14811,11221,14811,7251,0.76,1.32,0.49,0,MT700
27285,2.00E+05,1,1,1,41,581,581,581,581,581,699,1,1,1.2,1,LT500
27288,150000,1,1,2,30,137993,91715,92759,7761,6111,261111,0.06,0.07,2.81,0,MT700
27291,240000,1,2,3,35,14648,9384,8171,511,511,2111,0.03,0.05,0.26,0,MT700
27293,450000,1,1,1,37,2994,23787,41175,23788,41214,36472,7.95,1.73,0.89,0,MT700
27294,10000,1,3,2,34,9474,9716,9961,411,411,411,0.04,0.04,0.04,0,MT700
27304,120000,1,1,2,31,74974,83137,51377,11111,5111,5111,0.15,0.06,0.1,0,MT700
27311,20000,1,2,1,34,3296,3435,4435,311,1111,95,0.09,0.32,0.02,0,MT700
27314,310000,1,1,2,45,291135,293351,311623,11111,12111,23135,0.04,0.04,0.07,0,MT700
27316,80000,1,2,2,38,66796,41622,46112,2111,5111,1588,0.03,0.12,0.03,0,MT700
27325,360000,1,2,2,33,66117,83149,16775,36545,1,1,0.55,0,0,0,LT500
27326,50000,1,2,2,39,16918,17327,17895,1111,1111,911,0.07,0.06,0.05,0,MT700
27333,270000,1,2,1,49,162244,126877,129913,5111,5111,5111,0.03,0.04,0.04,0,MT700
27343,5.00E+05,1,1,2,37,25412,21141,16172,835,451,553,0.03,0.02,0.03,0,MT700
27357,340000,1,1,2,31,336498,321941,315116,12111,12111,12111,0.04,0.04,0.04,0,MT700
27362,50000,1,2,2,43,21247,19551,18617,827,676,717,0.04,0.03,0.04,1,LT500
27365,50000,1,2,2,28,28999,29617,29285,1151,1111,1141,0.04,0.04,0.04,0,MT700
27366,20000,1,3,1,28,19756,19978,11681,773,626,8554,0.04,0.03,0.73,0,MT700
27371,180000,1,1,2,31,4195,9934,3317,11111,3511,5912,2.65,0.35,1.78,0,MT700
27383,180000,1,1,2,35,43571,19361,21651,3114,3111,1,0.07,0.16,0,0,MT700
27402,360000,1,1,1,37,15987,13438,16935,5115,4514,1175,0.32,0.34,0.07,0,MT700
27404,250000,1,1,1,35,71517,2841,12616,3111,11111,5111,0.04,3.91,0.41,0,MT700
27409,80000,1,2,1,45,2313,71637,7893,71637,1796,1,30.97,0.03,0,0,MT700
27433,1.00E+05,1,1,1,35,12116,11213,5323,135,517,6,0.01,0.05,0,0,MT700
27454,50000,1,2,1,49,18595,21323,19218,2111,1,1111,0.11,0,0.06,1,LT500
27456,50000,1,1,1,49,6314,18544,12894,18596,5123,5128,2.95,0.28,0.4,0,MT700
27460,7.00E+05,1,2,1,50,5746,733,2913,733,2917,2131,0.13,3.98,0.73,0,MT700
27468,550000,1,3,1,50,514929,511474,446615,35696,1,18169,0.07,0,0.04,1,LT500
27477,170000,1,1,1,50,161628,162818,163364,6311,3311,9311,0.04,0.02,0.06,0,MT700
27478,3.00E+05,1,2,1,51,214116,214691,218111,15511,7111,11111,0.07,0.03,0.05,0,MT700
27483,50000,1,1,2,54,6279,7693,15183,1511,1111,2111,0.24,0.14,0.14,0,MT700
27489,30000,1,3,2,53,28317,28912,29516,1111,1116,1451,0.04,0.04,0.05,0,MT700
27497,50000,1,1,1,48,25869,22647,2875,111,251,114,0,0.01,0.04,0,LT500
27511,70000,1,2,2,62,86494,79359,74937,1,2151,2511,0,0.03,0.03,0,MT700
27513,330000,1,2,1,48,61841,41945,21183,1945,1183,115647,0.03,0.03,5.46,0,MT700
27517,20000,1,2,1,55,27843,19352,19938,1137,1111,511,0.04,0.06,0.03,0,MT700
27531,70000,1,3,1,54,54558,58968,63456,5951,6111,2517,0.11,0.1,0.04,0,MT700
27535,50000,1,2,1,56,612,712,822,511,511,511,0.83,0.72,0.62,0,MT700
27538,20000,1,2,3,53,17651,18113,18391,613,645,732,0.03,0.04,0.04,0,MT700
27560,190000,1,3,1,64,71731,71285,72413,2711,2811,2811,0.04,0.04,0.04,0,MT700
27591,3.00E+05,1,2,1,55,74371,75854,77441,2716,2819,2826,0.04,0.04,0.04,0,MT700
27605,30000,2,2,2,22,31194,31113,23212,1211,1111,3691,0.04,0.04,0.16,0,MT700
27614,1.00E+05,2,2,2,26,8337,8154,8921,1,1111,1,0,0.14,0,1,LT500
27615,190000,2,2,2,24,112318,114614,116847,4111,4175,11111,0.04,0.04,0.1,0,MT700
27619,20000,2,3,2,22,15853,17776,17352,2511,1,1111,0.16,0,0.06,1,LT500
27620,20000,2,2,2,22,18431,18341,19569,655,1669,1,0.04,0.09,0,1,LT500
27638,120000,2,2,2,23,42736,43816,44623,1611,1511,1557,0.04,0.03,0.03,0,MT700
27647,120000,2,2,2,24,88131,88579,89566,3114,3522,3117,0.04,0.04,0.03,0,MT700
27654,80000,2,2,2,22,41121,41525,42394,1484,1536,1548,0.04,0.04,0.04,1,LT500
27669,110000,2,1,2,24,216851,111952,119169,7766,3982,5111,0.04,0.04,0.04,1,LT500
27677,2.00E+05,2,2,1,36,111294,68214,72113,6111,5111,5111,0.05,0.07,0.07,0,MT700
27684,30000,2,2,2,22,28171,29412,29854,2189,1159,1123,0.08,0.04,0.04,1,LT500
27687,30000,2,1,2,24,29385,29665,31446,1111,1216,1949,0.04,0.04,0.06,0,MT700
27689,50000,2,2,2,25,37264,17486,18348,1111,1111,1111,0.03,0.06,0.06,1,LT500
27693,450000,2,3,2,26,21776,6189,2396,21,512,81181,0,0.08,33.88,0,MT700
27709,30000,2,2,2,25,21174,21289,21425,2111,1111,1111,0.1,0.05,0.05,1,LT500
27710,50000,2,2,2,23,14859,9446,7246,1111,1111,1,0.07,0.12,0,0,MT700
27711,20000,2,2,1,23,18631,19129,19579,1111,1111,531,0.06,0.06,0.03,0,MT700
27714,50000,2,2,2,24,2121,821,3821,1,3111,1,0,3.79,0,0,MT700
27715,130000,2,2,2,23,37851,37816,39849,11111,5111,8112,0.29,0.14,0.2,0,MT700
27718,1.00E+05,2,1,2,24,71415,71119,73915,2122,3917,7145,0.03,0.06,0.1,0,MT700
27719,90000,2,2,2,24,89716,89221,91596,3451,7211,1,0.04,0.08,0,1,LT500
27723,140000,2,1,2,24,5431,4461,8429,1,5111,11111,0,1.15,1.32,0,MT700
27724,50000,2,2,2,24,26238,26761,27318,958,989,1128,0.04,0.04,0.04,0,MT700
27730,80000,2,2,2,25,48269,48119,46918,2111,2111,2111,0.04,0.04,0.04,0,MT700
27737,20000,2,1,2,22,17168,17891,17463,1418,1,1711,0.08,0,0.1,1,LT500
27742,30000,2,3,2,22,23183,13273,3127,751,211,211,0.03,0.02,0.07,0,MT700
27743,30000,2,2,2,23,41931,38638,35343,1,1183,5132,0,0.03,0.15,0,MT700
27747,1.00E+05,2,1,1,24,38881,39634,41493,1711,1651,1811,0.04,0.04,0.04,0,MT700
27779,50000,2,2,1,24,32697,33693,33129,3111,1511,9,0.1,0.04,0,0,MT700
27784,230000,2,2,1,25,11543,11158,21158,1,11111,2253,0,1,0.11,0,MT700
27788,70000,2,2,2,24,41327,48673,46158,15116,3111,2211,0.37,0.06,0.05,0,MT700
27794,420000,2,3,2,25,57513,56467,53995,1892,1979,2226,0.03,0.04,0.04,0,MT700
27799,70000,2,2,2,24,681,69257,68557,71867,9812,2911,105.53,0.14,0.04,0,MT700
27805,3.00E+05,2,2,1,25,231183,13862,8211,1153,2111,13,0,0.15,0,1,LT500
27807,90000,2,2,1,25,45515,42599,38559,2116,2111,2111,0.05,0.05,0.05,0,MT700
27815,360000,2,2,1,26,4251,1668,2284,41,2286,3656,0.01,1.37,1.6,0,MT700
27825,320000,2,2,2,27,151783,125861,137856,5136,41275,11113,0.03,0.33,0.08,0,MT700
27836,1.00E+05,2,3,2,27,58535,54224,51214,2111,1844,1719,0.04,0.03,0.03,0,MT700
27838,1.00E+05,2,2,1,26,82653,72867,74141,2448,2674,2672,0.03,0.04,0.04,1,LT500
27844,20000,2,3,2,26,17141,17763,17666,1111,799,2111,0.06,0.04,0.12,0,MT700
27848,60000,2,2,2,27,33528,32691,34661,1,2511,2511,0,0.08,0.07,0,MT700
27852,70000,2,3,1,26,71178,51777,51841,1951,2111,1828,0.03,0.04,0.04,0,MT700
27854,90000,2,1,2,28,41921,29863,19674,11111,1,7111,0.27,0,0.36,1,LT500
27870,70000,2,1,2,26,64644,68427,69893,4876,2557,3599,0.08,0.04,0.05,0,MT700
27897,2.00E+05,2,1,2,29,7611,6481,1611,381,1,1,0.05,0,0,0,LT500
27903,60000,2,1,2,25,47655,27298,28313,6111,4111,4111,0.13,0.15,0.15,0,MT700
27913,140000,2,1,2,26,132119,111731,118687,4111,8711,1,0.03,0.08,0,1,LT500
27919,230000,2,3,1,27,17969,11888,8657,2111,1123,2114,0.12,0.09,0.24,0,MT700
27920,80000,2,1,2,27,3114,2946,2844,1,57,816,0,0.02,0.29,0,MT700
27922,220000,2,1,2,28,198845,194885,92915,11182,3411,3825,0.06,0.02,0.04,0,MT700
27925,130000,2,2,1,26,45854,46822,47567,1711,2112,1853,0.04,0.05,0.04,0,MT700
27930,20000,2,2,1,28,19113,19229,18856,711,688,687,0.04,0.04,0.04,1,LT500
27941,70000,2,1,2,27,28945,16345,21163,6111,5111,8111,0.21,0.31,0.38,0,MT700
27949,230000,2,1,2,28,37151,36316,33563,5116,3111,3111,0.14,0.09,0.09,0,MT700
27950,240000,2,1,2,29,21496,15296,24332,5111,15111,15111,0.24,0.99,0.62,0,MT700
27954,50000,2,1,2,25,41345,31113,29693,1161,1311,2111,0.03,0.04,0.07,0,MT700
27955,2.00E+05,2,3,1,26,145178,137272,131447,4211,6211,4211,0.03,0.05,0.03,1,LT500
27963,70000,2,2,2,25,71298,71931,72491,3111,6111,1,0.04,0.08,0,0,MT700
27982,60000,2,3,2,28,35731,28671,27979,1133,1115,1153,0.03,0.04,0.04,0,MT700
27988,180000,2,1,1,30,841,2152,1443,2152,1443,1443,2.56,0.67,1,1,LT500
27989,210000,2,2,1,30,45811,42193,36587,1511,1511,2111,0.03,0.04,0.06,0,MT700
27991,210000,2,1,2,26,143584,147832,151953,8111,5511,7111,0.06,0.04,0.05,0,MT700
28027,80000,2,2,2,30,79291,53876,49513,1822,2111,2111,0.02,0.04,0.04,0,MT700
28039,2.00E+05,2,2,2,29,137187,134995,135953,4587,4751,4935,0.03,0.04,0.04,1,LT500
28040,140000,2,1,2,29,137377,93261,95368,3242,3512,3333,0.02,0.04,0.03,0,MT700
28045,190000,2,1,2,28,151915,153538,156664,5645,5753,6371,0.04,0.04,0.04,0,MT700
28052,30000,2,2,1,31,19646,21238,23843,5111,5111,5116,0.26,0.24,0.21,0,MT700
28058,50000,2,3,1,34,32251,34245,19719,5111,1,3111,0.16,0,0.16,1,LT500
28061,50000,2,2,1,47,47522,28711,28161,1116,1311,2511,0.02,0.05,0.09,0,MT700
28063,4.00E+05,2,1,2,36,3151,1926,51669,5,51965,5138,0,26.98,0.1,0,MT700
28074,120000,2,3,2,26,1312,651,651,1,651,651,0,1,1,1,LT500
28088,120000,2,2,2,33,593,653,587,653,587,916,1.1,0.9,1.56,0,MT700
28091,1.00E+05,2,2,1,48,72751,67146,68491,5111,3111,3111,0.07,0.05,0.05,0,MT700
28104,50000,2,1,1,31,51332,29691,31246,1111,1411,1211,0.02,0.05,0.04,1,LT500
28114,140000,2,3,2,43,126441,129345,137539,5111,11491,5111,0.04,0.09,0.04,0,MT700
28129,5.00E+05,2,1,2,35,22518,25733,19715,14167,7598,4142,0.63,0.3,0.21,0,MT700
28146,360000,2,2,1,47,32761,31489,22316,31646,22428,37984,0.97,0.71,1.7,0,MT700
28154,210000,2,1,1,34,76162,76287,76971,3111,3111,3111,0.04,0.04,0.04,0,MT700
28177,50000,2,2,1,31,13216,16111,16696,3111,1171,5213,0.24,0.07,0.31,0,MT700
28190,50000,2,2,1,48,15386,31411,16573,1111,2111,1511,0.07,0.07,0.09,0,MT700
28198,160000,2,2,1,42,34271,35698,37122,2111,2111,2111,0.06,0.06,0.06,0,MT700
28201,430000,2,1,2,36,241682,245337,242481,8541,9154,8543,0.04,0.04,0.04,1,LT500
28211,3.00E+05,2,2,1,40,7199,5437,3958,2111,1111,1111,0.29,0.2,0.28,0,MT700
28220,20000,2,2,2,33,12726,13336,2496,1111,51,1,0.09,0,0,0,LT500
28234,50000,2,2,1,41,51261,29721,31233,1511,1211,1211,0.03,0.04,0.04,0,MT700
28255,80000,2,3,1,42,3829,4248,3747,4248,3747,3569,1.11,0.88,0.95,0,MT700
28290,50000,2,2,2,36,36911,18499,18244,1111,648,2111,0.03,0.04,0.12,1,LT500
28291,180000,2,2,1,38,21141,2234,12485,2234,11641,1,0.11,5.21,0,0,MT700
28292,220000,2,3,2,46,81965,78992,77537,6111,6111,5111,0.07,0.08,0.07,0,MT700
28293,180000,2,1,2,29,53391,35292,61911,35292,61911,23913,0.66,1.75,0.39,0,MT700
28294,170000,2,1,2,29,124919,127393,131243,6159,5168,5123,0.05,0.04,0.04,0,MT700
28295,1.00E+05,2,2,2,30,99339,77182,77677,2695,2772,2913,0.03,0.04,0.04,0,MT700
28297,290000,2,1,2,31,4694,5258,1248,5258,1248,9611,1.12,0.24,7.7,0,MT700
28318,10000,2,2,1,29,8777,8956,9731,411,1111,273,0.05,0.12,0.03,0,MT700
28342,50000,2,2,1,42,759,5328,2885,5328,1,2932,7.02,0,1.02,0,LT500
28346,280000,2,2,3,40,228231,219987,196997,5938,5867,7714,0.03,0.03,0.04,0,MT700
28349,250000,2,1,2,36,121564,121477,124115,4411,4611,5111,0.04,0.04,0.04,0,MT700
28370,80000,2,2,2,42,31633,31191,31915,1312,3211,1211,0.04,0.1,0.04,0,MT700
28374,50000,2,2,1,36,49768,27838,84811,1211,1112,2134,0.02,0.04,0.03,0,MT700
28396,80000,2,3,1,43,76597,78712,81365,4111,4111,3111,0.05,0.05,0.04,0,MT700
28409,250000,2,1,2,28,92258,71472,77811,3111,11511,11111,0.03,0.16,0.14,0,MT700
28420,80000,2,1,2,29,16961,17777,18142,1111,711,711,0.07,0.04,0.04,1,LT500
28424,210000,2,1,2,31,23547,18574,12466,1111,511,11111,0.05,0.03,0.89,0,MT700
28429,3.00E+05,2,1,2,33,62169,63374,59865,2213,1858,1815,0.04,0.03,0.03,0,MT700
28442,3.00E+05,2,1,1,40,112777,111323,87119,11111,21111,31363,0.1,0.19,0.36,0,MT700
28449,350000,2,2,1,49,19851,8811,4261,8811,4261,17661,0.44,0.48,4.14,0,MT700
28452,170000,2,2,2,35,92592,96114,99628,5111,5111,5111,0.06,0.05,0.05,0,MT700
28480,240000,2,2,1,39,211924,216395,231767,8111,19111,11111,0.04,0.09,0.05,0,MT700
28485,40000,2,3,1,44,16177,16396,16739,587,617,611,0.04,0.04,0.04,0,MT700
28492,40000,2,3,1,36,21671,22328,21831,2111,1,2111,0.1,0,0.1,0,LT500
28494,2.00E+05,2,1,2,30,959,759,1317,1,931,1,0,1.23,0,0,MT700
28497,310000,2,2,1,36,293473,297926,281967,11111,11111,9611,0.04,0.04,0.03,0,MT700
28500,260000,2,2,2,34,27511,27511,33881,1,21381,1,0,0.78,0,0,MT700
28512,190000,2,1,1,47,193278,192956,193139,7111,7381,7211,0.04,0.04,0.04,0,MT700
28516,150000,2,1,2,33,33459,27811,2261,27818,2261,169465,0.83,0.08,74.95,0,MT700
28520,80000,2,2,2,24,11312,8324,7179,271,1111,1111,0.02,0.13,0.15,0,MT700
28521,50000,2,2,1,47,14388,13862,14149,1,659,664,0,0.05,0.05,0,MT700
28524,160000,2,1,1,38,131767,133195,126164,7111,5111,8111,0.05,0.04,0.06,0,MT700
28531,50000,2,2,1,48,47368,7988,8111,431,311,511,0.01,0.04,0.06,0,MT700
28535,60000,2,2,1,31,32194,31232,31384,1147,1156,1153,0.04,0.04,0.04,1,LT500
28538,140000,2,2,2,32,124182,124155,137176,3511,15111,6111,0.03,0.12,0.04,0,MT700
28541,310000,2,3,2,30,97119,51757,51119,12111,5111,3111,0.12,0.1,0.06,0,MT700
28556,420000,2,2,1,38,51555,2193,5773,2193,5773,2984,0.04,2.63,0.52,0,MT700
28563,210000,2,2,1,38,42551,51811,2295,11111,2295,2295,0.26,0.04,1,0,MT700
28582,10000,2,1,2,33,7814,7814,7191,1,1,1,0,0,0,0,LT500
28599,220000,2,1,1,38,176859,182393,187446,11111,8111,12111,0.06,0.04,0.06,0,MT700
28610,50000,2,3,1,47,11117,13461,15529,3111,4111,846,0.28,0.31,0.05,0,MT700
28616,1.00E+05,2,3,1,35,82818,83869,85191,4111,3511,3611,0.05,0.04,0.04,0,MT700
28623,80000,2,3,1,41,834,1596,855,1611,855,1,1.93,0.54,0,0,MT700
28644,460000,2,1,2,35,227242,228126,143697,4593,23584,1,0.02,0.1,0,0,MT700
28662,50000,2,2,2,46,49527,11147,9965,411,411,411,0.01,0.04,0.04,0,MT700
28676,1.00E+05,2,1,2,28,19716,21378,22138,1111,2111,4111,0.06,0.1,0.19,1,LT500
28690,170000,2,2,1,31,23321,23475,25218,841,2121,1,0.04,0.09,0,0,MT700
28694,120000,2,2,2,31,3781,7511,3311,7511,3311,1,1.99,0.44,0,1,LT500
28731,70000,2,3,1,39,131216,136744,133413,9211,1,4859,0.07,0,0.04,0,LT500
28736,5.00E+05,2,1,2,31,62151,71198,72924,11111,11111,4313,0.18,0.16,0.06,0,MT700
28755,70000,2,2,2,34,11119,11632,7864,1111,157,7851,0.1,0.01,1,0,LT500
28769,5.00E+05,2,1,2,37,71155,61248,41737,1734,2111,4128,0.02,0.03,0.1,0,MT700
28774,120000,2,1,2,32,1799,1594,1255,1594,1255,1133,0.89,0.79,0.9,0,MT700
28778,290000,2,2,1,35,154369,111116,27774,2511,13111,2161,0.02,0.12,0.08,0,MT700
28782,50000,1,2,2,40,39577,32474,32313,2111,2111,1511,0.05,0.07,0.05,0,MT700
28787,2.00E+05,2,2,1,36,37658,696,1431,2,1434,2265,0,2.06,1.58,0,MT700
28790,340000,2,1,1,36,12111,14111,6995,14111,1,5666,1.17,0,0.81,0,LT500
28801,20000,2,2,1,46,8479,8647,8829,319,321,322,0.04,0.04,0.04,1,LT500
28812,60000,2,1,2,46,21732,21196,23175,1111,3111,1,0.05,0.15,0,0,MT700
28816,230000,2,1,2,31,87121,82461,64818,3316,2316,2511,0.04,0.03,0.04,1,LT500
28817,280000,2,2,1,36,2874,2874,2854,2888,2868,7129,1,1,2.5,0,MT700
28825,130000,2,1,1,33,27113,811,28127,811,28127,1,0.03,34.68,0,0,MT700
28831,40000,2,2,1,48,15199,17331,19428,3111,3111,5111,0.2,0.18,0.26,0,MT700
28840,30000,2,3,2,48,29148,12134,12976,1111,1111,1111,0.04,0.09,0.09,1,LT500
28850,180000,2,2,2,38,26815,8992,11916,1111,2111,2111,0.04,0.23,0.18,0,MT700
28859,90000,2,2,1,32,88577,86365,91115,1,6211,24,0,0.07,0,0,MT700
28868,210000,2,1,1,46,49848,59161,61421,11111,6132,5131,0.22,0.1,0.08,0,MT700
28873,210000,2,2,1,36,5385,1187,1552,1191,1554,1871,0.22,1.31,1.21,0,MT700
28876,380000,2,1,2,30,32361,32518,32318,1215,1226,1332,0.04,0.04,0.04,0,MT700
28882,60000,2,3,1,39,34134,23552,24121,1,1111,3111,0,0.05,0.13,0,MT700
28892,230000,2,3,1,42,8552,12552,11596,5111,3111,2518,0.6,0.25,0.22,0,MT700
28897,2.00E+05,2,2,1,46,827,827,827,827,827,827,1,1,1,0,MT700
28906,50000,2,2,2,35,38884,8144,8643,1115,15111,7111,0.03,1.86,0.82,0,MT700
28912,330000,2,1,1,41,16942,1611,26842,1,26842,11938,0,16.66,0.44,0,MT700
28916,50000,2,2,1,34,3616,2391,1655,51,11151,734,0.01,4.66,0.44,0,MT700
28930,2.00E+05,2,1,2,44,138462,134497,126617,4215,4145,3111,0.03,0.03,0.02,1,LT500
28931,60000,2,2,1,45,16315,3124,29484,3124,29484,1326,0.19,9.44,0.04,0,MT700
28939,50000,2,2,1,41,19141,19624,21152,911,993,1111,0.05,0.05,0.05,0,MT700
28954,170000,2,2,1,43,41693,41334,42118,1463,1666,1529,0.04,0.04,0.04,0,MT700
28967,180000,2,2,2,34,24594,25686,26781,1511,1511,1211,0.06,0.06,0.05,0,MT700
28993,80000,2,3,2,43,54116,51779,51257,2187,1743,1811,0.04,0.03,0.04,0,MT700
29001,50000,2,3,1,36,49118,19819,11314,552,1111,1111,0.01,0.06,0.1,0,MT700
29003,240000,2,2,1,31,2813,3815,5731,1211,2111,1,0.43,0.55,0,1,LT500
29004,440000,2,2,2,34,218164,222734,227445,8311,8311,8311,0.04,0.04,0.04,0,MT700
29005,180000,2,2,2,35,158494,161855,171155,6111,12111,7511,0.04,0.07,0.04,0,MT700
29013,1.00E+05,2,2,2,36,91819,77499,76997,2755,5111,5111,0.03,0.07,0.07,0,MT700
29032,50000,2,3,1,50,15217,15519,15834,555,575,579,0.04,0.04,0.04,0,MT700
29044,50000,2,2,1,50,41791,44351,46194,3511,3511,1611,0.08,0.08,0.03,0,MT700
29047,50000,2,3,1,58,9719,9692,9663,511,511,511,0.05,0.05,0.05,0,MT700
29054,20000,2,2,1,50,891,511,1151,1,1111,4131,0,2.17,3.59,0,MT700
29057,30000,2,3,1,53,37685,33315,28315,1172,1189,3111,0.03,0.04,0.11,0,MT700
29067,30000,2,3,1,56,28966,29542,31163,1116,1155,1188,0.04,0.04,0.04,0,MT700
29077,50000,2,3,2,56,4419,4419,1473,1,1,1,0,0,0,0,LT500
29079,1.00E+05,2,3,0,56,31134,31444,32461,1,2411,1,0,0.08,0,0,MT700
29092,30000,2,2,1,52,31111,24661,22142,1511,2111,3111,0.05,0.09,0.14,1,LT500
29097,270000,2,3,1,55,4875,836,5949,836,5949,1258,0.17,7.12,0.21,0,MT700
29104,60000,2,2,2,51,19133,21793,23531,2111,3111,3111,0.11,0.14,0.13,0,MT700
29131,5.00E+05,2,1,1,52,76145,74831,111826,2822,41125,21167,0.04,0.55,0.19,0,MT700
29137,610000,2,3,1,50,3755,21515,11497,21515,1,1171,5.73,0,0.1,0,LT500
29138,330000,2,2,1,51,184986,173688,164579,6111,6111,6111,0.03,0.04,0.04,0,MT700
29146,230000,2,3,1,70,149914,151816,113443,6166,4111,5111,0.04,0.03,0.05,1,LT500
29151,360000,2,2,1,61,261113,263229,268446,9474,9662,9794,0.04,0.04,0.04,1,LT500
29152,30000,2,3,1,60,1951,1951,1951,1,1,1,0,0,0,1,LT500
29159,50000,2,3,1,56,29734,16198,16669,11161,16669,692,0.38,1.03,0.04,0,MT700
29161,20000,2,2,2,53,18547,19118,18679,1171,1,1611,0.06,0,0.09,0,LT500
29162,10000,2,3,2,53,8111,9111,11111,1111,1111,9111,0.14,0.12,0.82,1,LT500
29166,70000,2,3,1,55,26213,26734,27314,956,1111,1161,0.04,0.04,0.04,0,MT700
29175,3.00E+05,2,2,1,53,7733,7733,7733,7733,7733,7733,1,1,1,0,MT700
29178,150000,2,3,2,58,98312,69424,71916,2511,2611,2611,0.03,0.04,0.04,0,MT700
29180,5.00E+05,2,2,1,73,2835,8896,3851,8896,3851,711,3.14,0.43,0.18,1,LT500
29197,50000,1,3,2,26,19932,19762,11718,31,1131,21211,0,0.06,1.81,0,MT700
29201,50000,1,3,2,25,43673,44659,49512,2111,6111,311,0.05,0.14,0.01,0,MT700
